date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:03:57	74449/74449	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:42:53%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-compartida-Fez1_500x.jpg?v=1663266973	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-compartida-Fez1_500x4ab5.jpg	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:03:59	301120/301120	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:03:58%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626068694	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez7790.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:00	301180/301180	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:03:59%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626101462	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-feza99e.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:01	301120/301120	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:00%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626134230	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fezab57.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:02	301180/301180	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:01%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626166998	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-feza041.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:03	301120/301120	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:02%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626199766	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fezd440.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:04	301180/301180	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:03%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626232534	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez5917.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:05	301120/301120	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:04%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626265302	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez5a3c.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:06	301180/301180	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:05%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626298070	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez8204.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:07	301120/301120	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:06%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626330838	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez5dd6.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:08	301182/301182	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:07%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626363606	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fezaedc.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:09	301120/301120	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:08%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626396374	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fezc63a.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:10	301189/301189	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:09%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626461910	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez9096.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:11	301122/301122	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:10%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626494678	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez4f8a.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:12	301189/301189	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:11%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626527446	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez06a3.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:13	301129/301129	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:12%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626560214	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez7243.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:14	301189/301189	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:13%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626592982	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez4df8.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:15	301129/301129	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:14%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626625750	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fezc8e9.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:16	301189/301189	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:15%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626658518	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez94ad.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:17	301135/301135	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:16%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626691286	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fezb707.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:18	301195/301195	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:17%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626724054	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez3a19.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:19	301135/301135	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:18%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626756822	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fezdf67.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:20	301195/301195	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:19%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626822358	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez32ee.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:21	301135/301135	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:20%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626855126	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez7864.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:22	301195/301195	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:21%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626887894	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez48c2.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:23	301135/301135	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:22%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626920662	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-feze703.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:24	301195/301195	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:23%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626953430	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fezf1a2.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:25	301135/301135	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:24%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250626986198	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fezf322.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:26	301195/301195	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:25%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250627018966	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez3f7f.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:27	301135/301135	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:26%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250627051734	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez8711.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:28	301195/301195	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:27%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250627084502	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez3bbc.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:29	301135/301135	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:28%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250627117270	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez7eb5.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:30	301195/301195	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:29%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250627150038	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez5126.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:31	301135/301135	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:30%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250627182806	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez39b1.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:04:32%20GMT	http://descubredesierto.com/cdn/shop/products/excursion-compartida-Fez1_x600.jpg?v=1663266973	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-compartida-Fez1_x600.2534ab5.delayed	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:35	301195/301195	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:31%20GMT	https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez?variant=43250627215574	./descubre-backup/descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez68a0.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:35	74449/74449	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202025%2000:51:34%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-compartida-Fez1_x600.jpg?v=1663266973	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-compartida-Fez1_x6004ab5.jpg	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:04:36%20GMT	http://descubredesierto.com/cdn/shop/products/aitbenhaddou1_x600.jpg?v=1663315964	./descubre-backup/descubredesierto.com/cdn/shop/products/aitbenhaddou1_x6004aa5.jpg	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:38	169308/169308	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:43:34%20GMT	https://descubredesierto.com/cdn/shop/products/aitbenhaddou1_x600.jpg?v=1663315964	./descubre-backup/descubredesierto.com/cdn/shop/products/aitbenhaddou1_x6004aa5.jpg	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:04:38%20GMT	http://descubredesierto.com/cdn/shop/products/excursion-compartida-fez5_x600.jpg?v=1663315964	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-compartida-fez5_x6004aa5.jpg	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:39	137810/137810	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Dec%202025%2018:31:45%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-compartida-fez5_x600.jpg?v=1663315964	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-compartida-fez5_x6004aa5.jpg	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:04:40%20GMT	http://descubredesierto.com/cdn/shop/products/destination-sahara2_b834a201-bbdf-48ff-bca0-bc81e1e5a5a6_x600.jpg?v=1663315964	./descubre-backup/descubredesierto.com/cdn/shop/products/destination-sahara2_b834a201-bbdf-48ff-bca0-bc81e1e5a5a6_x6004aa5.jpg	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:41	42406/42406	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Dec%202025%2018:31:43%20GMT	https://descubredesierto.com/cdn/shop/products/destination-sahara2_b834a201-bbdf-48ff-bca0-bc81e1e5a5a6_x600.jpg?v=1663315964	./descubre-backup/descubredesierto.com/cdn/shop/products/destination-sahara2_b834a201-bbdf-48ff-bca0-bc81e1e5a5a6_x6004aa5.jpg	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:04:42%20GMT	http://descubredesierto.com/cdn/shop/products/excursion-compartida-fez6_x600.jpg?v=1663315964	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-compartida-fez6_x6004aa5.jpg	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:44	199163/199163	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:43:43%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-compartida-fez6_x600.jpg?v=1663315964	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-compartida-fez6_x6004aa5.jpg	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:04:45%20GMT	http://descubredesierto.com/cdn/shop/products/excursion-compartida-Fez1_x80.jpg?v=1663266973	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-compartida-Fez1_x804ab5.jpg	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:47	289819/289819	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:44%20GMT	https://descubredesierto.com/collections/rutas-privadas-y-de-lujo-al-desierto/products/ruta-de-3-dias-al-desierto-de-marrakech-a-fez	./descubre-backup/descubredesierto.com/collections/rutas-privadas-y-de-lujo-al-desierto/products/ruta-de-3-dias-al-desierto-de-marrakech-a-fez.html	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:47	9622/9622	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:43:48%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-compartida-Fez1_x80.jpg?v=1663266973	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-compartida-Fez1_x804ab5.jpg	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:49	74449/74449	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2013:04:48%20GMT	https://cdn.shopify.com/s/files/1/0654/7836/1302/products/excursion-compartida-Fez1.jpg?v=1663266973	./descubre-backup/cdn.shopify.com/s/files/1/0654/7836/1302/products/excursion-compartida-Fez14ab5.jpg	(from https://descubredesierto.com/products/excursion-grupal-al-desierto-desde-marrakech-a-fez)
14:04:49	6013/6013	---MC-	200	added ('OK')	application/json+oembed	date:Mon,%2022%20Dec%202025%2013:04:49%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech.oembed	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech.oembed	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:04:50	63173/63173	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:43:50%20GMT	https://descubredesierto.com/cdn/shop/products/excursioncompartida2diasdesiertoZagora-3_800x.jpg?v=1663266327	./descubre-backup/descubredesierto.com/cdn/shop/products/excursioncompartida2diasdesiertoZagora-3_800x9e8a.jpg	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:04:52	293029/293029	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:51%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244655542486	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech3bf9.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:04:53	293094/293094	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:52%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244655575254	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech7b4d.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:04:54	293034/293034	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:53%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244655608022	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech266d.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:04:55	293094/293094	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:54%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244655640790	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech4a2d.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:04:56	293034/293034	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:55%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244655673558	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech4710.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:04:57	293094/293094	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:56%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244655706326	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakechd688.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:04:58	293034/293034	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:57%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244655771862	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakechd346.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:04:59	293094/293094	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:58%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244655804630	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech71e4.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:05:00	293034/293034	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:04:59%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244655837398	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakecha159.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:05:01	293094/293094	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:05:00%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244655870166	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech3151.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:05:02	293034/293034	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:05:01%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244655902934	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech3a0b.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:05:03	293094/293094	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:05:02%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244655935702	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech942e.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:05:04	293034/293034	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:05:03%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244655968470	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakechf082.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
14:05:05	293094/293094	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:05:04%20GMT	https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech?variant=43244656001238	./descubre-backup/descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech056a.html	(from https://descubredesierto.com/products/excursion-compartida-de-2-dias-al-desierto-de-zagora-desde-marrakech)
